reference,date,title,type,subject,status,url
2019/2164(INI),2019-12-19,"Promouvoir l’égalité entre les hommes et les femmes dans l’éducation et le monde du travail dans les domaines des sciences, des technologies, de l’ingénierie et des mathématiques",INI,"[""4.10.04"", ""4.40""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2164(INI)&l=fr
2020/2132(INI),2020-09-17,Le droit d'initiative du Parlement,INI,"[""8.40.01""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2132(INI)&l=fr
2021/2115(DEC),2021-06-30,Décharge 2020 : Budget général de l'UE - Service européen pour l'action extérieure,DEC,"[""8.70.03.10""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2115(DEC)&l=fr
2020/0350(COD),2020-12-09,Renforcement du mandat d'Europol: l'introduction de signalements dans le SIS,COD,"[""7.30.05"", ""7.40.04"", ""7.10.04"", ""7.30.05.01""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/0350(COD)&l=fr
2020/0156(COD),2020-07-24,Modification du règlement (UE) nº 575/2013 en ce qui concerne les ajustements à apporter au cadre relatif à la titrisation afin de soutenir la reprise économique en réponse à la crise de la COVID-19,COD,"[""2.50.04"", ""2.50.05"", ""2.50.03"", ""2.50.10"", ""2.50.08""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/0156(COD)&l=fr
2018/0216(COD),2018-06-01,Aide aux plans stratégiques devant être établis par les États membres dans le cadre de la politique agricole commune («plans stratégiques relevant de la PAC») et financés par le Fonds européen agricole de garantie (FEAGA) et par le Fonds européen agricole pour le développement rural (Feader) 2021–2027,COD,"[""3.10.13"", ""3.10.01.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2018/0216(COD)&l=fr
2021/2611(RSP),2021-03-25,Résolution sur l’assassinat de Daphne Caruana Galizia et l’état de droit à Malte,RSP,"[""8.30.10"", ""1.10"", ""Malte"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2611(RSP)&l=fr
2021/2040(INI),2021-04-29,Mise en œuvre de la directive 2009/48/CE du Parlement européen et du Conseil relative à la sécurité des jouets,INI,"[""2.10.03"", ""4.60.08"", ""4.60.04.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2040(INI)&l=fr
2022/0167(COD),2022-05-25,Recouvrement et confiscation d’avoirs,COD,"[""7.30.30"", ""7.30.30.08"", ""7.30.30.06"", ""7.40.04""]",En attente de la position du Conseil en 1ère lecture,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/0167(COD)&l=fr
2019/2160(INI),2019-12-19,Les effets des déchets marins sur la pêche,INI,"[""3.15.04"", ""3.70.05"", ""3.15.06""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2160(INI)&l=fr
2019/2814(RSP),2020-02-11,Résolution sur la protection du marché intérieur et des droits des consommateurs de l’UE contre les conséquences néfastes du trafic d’animaux de compagnie,RSP,"[""3.10.04.02"", ""6.20.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2814(RSP)&l=fr
2022/2148(INI),2022-10-20,Les implications des activités de pêche chinoises sur les pêcheries de l’Union et la voie à suivre,INI,"[""3.15""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2148(INI)&l=fr
2022/2120(DEC),2022-06-23,Décharge 2021: Agence de l’Union européenne pour la coopération judiciaire en matière pénale (Eurojust),DEC,"[""8.70.03.11""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2120(DEC)&l=fr
2019/2982(RSP),2019-12-19,Résolution sur la loi russe sur les «agents de l’étranger»,RSP,"[]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2982(RSP)&l=fr
2019/0196(NLE),2019-09-24,Accord UE/Suisse: modification des concessions OMC de la Suisse pour les viandes simplement assaisonnées,NLE,"[""3.10.05.01"", ""6.20.01"", ""Suisse"", ""Pays"", ""6.40.01""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/0196(NLE)&l=fr
2021/2207(INI),2021-11-25,"Recommandation au Conseil, à la Commission et au vice-président de la Commission/haut représentant de l’Union pour les affaires étrangères et la politique de sécurité sur les relations avec l'Autorité palestinienne",INI,"[""6.40.05.06"", ""Palestine"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2207(INI)&l=fr
2021/2102(INI),2021-07-08,Feuille de route du SEAE sur le changement climatique et la défense,INI,"[""6.10.02"", ""3.70.03""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2102(INI)&l=fr
2019/2169(INI),2019-12-19,La stratégie de l'Union en matière d'égalité entre les femmes et les hommes,INI,"[""4.10.04""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2169(INI)&l=fr
2021/2119(DEC),2021-06-30,Décharge 2020 : Centre européen pour le développement de la formation professionnelle (CEDEFOP),DEC,"[""8.70.03.10""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2119(DEC)&l=fr
2021/2184(INI),2021-10-07,Union bancaire - rapport annuel 2021,INI,"[""2.50.04""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2184(INI)&l=fr
2023/2079(INI),2023-06-15,"Adéquation, subsidiarité et proportionnalité de la réglementation de l’Union - rapport «Mieux légiférer» couvrant les années 2020, 2021 et 2022",INI,"[""8.40.10"", ""8.50.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2023/2079(INI)&l=fr
2020/2268(INI),2020-12-17,"Ingérence étrangère dans l’ensemble des processus démocratiques de l’Union européenne, y compris la désinformation",INI,"[""3.30.25"", ""3.30.16""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2268(INI)&l=fr
2023/2769(DEA),2023-06-27,Critères d’examen technique supplémentaires permettant de déterminer à quelles conditions certaines activités économiques peuvent être considérées comme contribuant substantiellement à l’atténuation du changement climatique ou à l’adaptation à celui-ci et si ces activités ne causent de préjudice important à aucun des autres objectifs environnementaux,DEA,"[""3.70.20"", ""2.50.05"", ""2.50.03"", ""2.50.08""]",Procédure terminée - acte délégué entre en vigueur,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2023/2769(DEA)&l=fr
2021/0127(NLE),2021-05-19,Accord de partenariat dans le secteur de la pêche CE/Gabon: protocole de mise en œuvre,NLE,"[""3.15.15.02"", ""Gabon"", ""Pays""]",En attente de décision finale,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/0127(NLE)&l=fr
2019/2068(DEC),2019-06-27,Décharge 2018 : Agence des droits fondamentaux de l'Union européenne (FRA),DEC,"[""8.70.03.08""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2068(DEC)&l=fr
2022/0249(NLE),2022-09-16,Accord de partenariat dans le secteur de la pêche UE/Maurice: mise en oeuvre de l'accord (2022-2026). Protocole,NLE,"[""3.15.15.03"", ""Maurice"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/0249(NLE)&l=fr
2018/0358M(NLE),2019-10-24,Accord de protection des investissements UE/Viêtnam,NLE,"[""6.20.06"", ""6.20.03"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2018/0358M(NLE)&l=fr
2020/2011(INI),2020-01-16,Rapport sur la mise en œuvre des stratégies nationales d’intégration des Roms: lutter contre les comportements négatifs envers les personnes d’origine rom en Europe,INI,"[""4.10.08"", ""4.10.05"", ""1.10"", ""7.30.08""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2011(INI)&l=fr
2020/2137(INI),2020-09-17,Gouvernance d’entreprise durable,INI,"[""3.45.01""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2137(INI)&l=fr
2021/3018(RSP),2021-12-16,Résolution sur la répression continue à l'encontre de la société civile et des défenseurs des droits de l'homme en Russie: le cas de l'organisation de défense des droits de l'homme Memorial,RSP,"[""Russie"", ""Pays"", ""6.10.08"", ""6.10.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/3018(RSP)&l=fr
2021/2578(RSP),2021-03-11,"Résolution sur la situation des droits de l’homme au Royaume de Bahreïn, en particulier le cas des détenus condamnés à mort et des défenseurs des droits de l’homme",RSP,"[]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2578(RSP)&l=fr
2019/2073(DEC),2019-06-27,Décharge 2018 : Agence européenne des médicaments (EMA),DEC,"[""8.70.03.08""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2073(DEC)&l=fr
2020/2149(DEC),2020-06-29,Décharge 2019: Budget général de l'UE - Service européen pour l'action extérieure,DEC,"[""8.70.03.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2149(DEC)&l=fr
2020/2152(DEC),2020-06-29,Décharge 2019 : Agence des droits fondamentaux de l'Union européenne (FRA),DEC,"[""8.70.03.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2152(DEC)&l=fr
2019/2193(INI),2019-12-19,Mesures techniques et opérationnelles pour un transport maritime plus efficace et plus propre,INI,"[""3.20.03""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2193(INI)&l=fr
2020/2690(RSO),2020-06-19,"Décision sur la constitution d’une commission d’enquête chargée d’examiner les allégations d’infractions au droit de l’Union et de mauvaise administration dans l’application du droit de l’Union en ce qui concerne la protection des animaux pendant le transport, à l’intérieur comme à l’extérieur de l’Union, et sur la définition de ses attributions, et la détermination de sa composition numérique et de la durée de son mandat",RSO,"[""3.10.04.02"", ""8.40.01.06""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2690(RSO)&l=fr
2021/0191(COD),2021-07-06,Obligations vertes européennes,COD,"[""3.70.20"", ""2.50.03""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/0191(COD)&l=fr
2023/0080(BUD),2023-03-16,"Budget rectificatif 1/2023: ajustements techniques découlant des accords politiques dégagés au sujet de plusieurs propositions législatives, y compris en ce qui concerne REPowerEU, le mécanisme d’ajustement carbone aux frontières et le programme de l'Union pour une connectivité sécurisée",BUD,"[""8.70.53""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2023/0080(BUD)&l=fr
2022/2061(INI),2022-07-07,Union bancaire - rapport annuel 2022,INI,"[""2.50.04""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2061(INI)&l=fr
2022/0099(COD),2022-04-05,Règlement sur les gaz fluorés,COD,"[""3.70.20"", ""3.70.03"", ""3.70.18""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/0099(COD)&l=fr
2023/2000(INI),2023-01-19,Comment élaborer une stratégie d'aide humanitaire innovante: coup de projecteur sur les crises actuelles et oubliées,INI,"[""6.50""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2023/2000(INI)&l=fr
2022/2593(RSP),2022-03-23,Résolution sur la nécessité d’un plan d’action urgent de l’Union européenne visant à assurer la sécurité alimentaire à l’intérieur et à l’extérieur de l’Union compte tenu de l’invasion de l’Ukraine par la Russie,RSP,"[""6.50"", ""Ukraine"", ""Pays"", ""Russie""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2593(RSP)&l=fr
2020/2789(RSP),2021-05-20,"Résolution sur l’arrêt rendu par la Cour de justice de l’Union européenne le 16 juillet 2020 dans l’affaire C-311/18, Data Protection Commissioner contre Facebook Ireland Ltd et Maximillian Schrems",RSP,"[""1.20.09"", ""Irlande"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2789(RSP)&l=fr
2020/2167(DEC),2020-06-29,Décharge 2019 : Agence européenne de garde-frontières et de garde-côtes (FRONTEX),DEC,"[""8.70.03.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2167(DEC)&l=fr
2022/2064(INI),2022-07-07,"Recommandation au Conseil, à la Commission et au vice-président de la Commission/haut représentant de l’Union pour les affaires étrangères et la politique de sécurité sur la nouvelle stratégie de l'Union pour l'élargissement",INI,"[""8.20""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2064(INI)&l=fr
2021/2189(INI),2021-10-07,À la recherche d’une aquaculture durable et compétitive dans l’Union européenne: la voie à suivre,INI,"[""3.70.20"", ""3.15.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2189(INI)&l=fr
2023/2881(RSP),2023-10-04,"Résolution sur la situation des droits de l’homme en Afghanistan, en particulier la persécution d’anciens fonctionnaires",RSP,"[""Afghanistan"", ""Pays"", ""6.10.08"", ""6.10.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2023/2881(RSP)&l=fr
2020/2801(RSP),2020-11-24,Résolution sur le système Schengen et les mesures prises pendant la crise du coronavirus,RSP,"[""4.20"", ""4.20.01"", ""7.10.02""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2801(RSP)&l=fr
2022/0005(NLE),2022-01-14,"Accord UE/États-Unis sur la promotion, la fourniture et l’utilisation des systèmes de navigation par satellite de Galileo et du GPS et les applications associées: reconduction",NLE,"[""États-Unis"", ""Pays"", ""3.30.03.06""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/0005(NLE)&l=fr
2021/2506(RSP),2021-01-21,"Résolution sur la situation des droits de l’homme en Turquie, notamment le cas de Selahattin Demirtaş et d’autres prisonniers d’opinion",RSP,"[]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2506(RSP)&l=fr
2022/2504(RSP),2022-01-19,Résolution sur la crise politique au Soudan,RSP,"[""6.10.04"", ""Soudan"", ""Pays""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2022/2504(RSP)&l=fr
2019/2079(DEC),2019-06-27,Décharge 2018: Centre européen de prévention et de contrôle des maladies (ECDC),DEC,"[""8.70.03.08""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2019/2079(DEC)&l=fr
2021/2759(RSP),2021-07-06,"Résolution sur le projet de décision d’exécution de la Commission autorisant la mise sur le marché de produits contenant du soja génétiquement modifié DAS-81419-2, consistant en ce soja ou produits à partir de celui-ci, en application du règlement (CE) nº 1829/2003 du Parlement européen et du Conseil",RSP,"[""3.10.09.06""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2021/2759(RSP)&l=fr
2020/2145(DEC),2020-07-29,Décharge 2019: Budget général de l'UE - Comité économique et social européen,DEC,"[""8.70.03.09""]",Procédure terminée,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.json?reference=2020/2145(DEC)&l=fr
